,Potential Factory Placement,Destination,Distance,Distance_normalized
2841,Varna,Budapest,1084354.1,0.8310297514372144
2842,Zlatitsa,Budapest,846182.8,0.6484994910375181
2843,Vidin,Budapest,614676.7,0.47107732171183486
2844,Teteven,Budapest,881509.6,0.6755733240437954
2845,Pitomaca,Budapest,274816.2,0.21061426186973406
2846,Pazin,Budapest,560022.8,0.4291915420278052
2847,Otok,Budapest,325570.4,0.24951138063416228
2848,Omis,Budapest,781053.0,0.5985851673814767
2849,Krizevci,Budapest,311120.8,0.23843746345492425
2850,Ilok,Budapest,322704.8,0.24731523561500432
2851,Ploce,Budapest,848314.5,0.6501331881122456
2852,Jastrebarsko,Budapest,378520.6,0.29009147485297027
2853,Trogir,Budapest,724045.8,0.5548958603127512
2854,Biograd na Moru,Budapest,649932.1,0.49809643502437695
2855,Samobor,Budapest,369126.6,0.2828920798536788
2856,Nasice,Budapest,288827.3,0.22135212042568173
2857,Crikvenica,Budapest,507533.0,0.3889642902038953
2858,Daruvar,Budapest,311859.9,0.2390038965871338
2859,Bjelovar,Budapest,298801.9,0.2289964769681485
2860,Beli Manastir,Budapest,227111.2,0.17405399590835455
2861,Karlovac,Budapest,395480.6,0.30308931807076706
2862,Porec,Budapest,625105.7,0.4790699223556086
2863,Pula,Budapest,666371.4,0.510695222996684
2864,Kutina,Budapest,400030.1,0.3065759741862958
2865,Cernosice,Budapest,534127.7,0.4093459966322172
2866,Chrudim,Budapest,455054.0,0.34874531530844965
2867,Sezimovo Usti,Budapest,486092.6,0.3725327478850951
2868,Dobris,Budapest,555529.0,0.4257475734044481
2869,Kurim,Budapest,340357.4,0.2608438751896789
2870,Horni Pocernice,Budapest,536749.6,0.4113553742933459
2871,Novy Bydzov,Budapest,507664.3,0.3890649161953161
2872,Neratovice,Budapest,552588.5,0.42349402635362665
2873,Tyniste nad Orlici,Budapest,455021.6,0.34872048452305715
2874,Zlin,Budapest,381799.4,0.292604289024109
2875,Krupka,Budapest,620606.5,0.4756218152680195
2876,Hradek nad Nisou,Budapest,646408.6,0.49539608711294375
2877,Hradec nad Moravici,Budapest,480429.6,0.3681927251172659
2878,Dvur Kralove nad Labem,Budapest,523446.3,0.401159961104707
2879,Nova Paka,Budapest,538281.4,0.41252931864717973
2880,Horni Slavkov,Budapest,665942.4,0.510366445004913
2881,Rychnov nad Kneznou,Budapest,450812.1,0.3454943983776965
2882,Pribor,Budapest,475849.7,0.3646827709808752
2883,Nyrany,Budapest,634912.5,0.4865856799539748
2884,Chropyne,Budapest,387004.0,0.29659300216157036
2885,Saue,Budapest,1843296.7,1.4126699003822067
2886,Rakvere,Budapest,1899257.9,1.4555575716015328
2887,Kuressaare,Budapest,1886721.5,1.445949896972076
2888,Maardu,Budapest,1877140.3,1.4386070352127391
2889,Narva,Budapest,1974288.7,1.5130598460653222
2890,Keila,Budapest,1841819.0,1.4115374173089204
2891,Jogeva,Budapest,1845296.1,1.4142022050832483
2892,Laagri,Budapest,1846398.7,1.415047218168858
2893,Tallinn,Budapest,1861644.9,1.4267316354605546
2894,Paernu,Budapest,1731457.0,1.3269579377568865
2895,Elva,Budapest,1768610.8,1.355431951161685
2896,Voru,Budapest,1774420.7,1.359884555484272
2897,Sillamaee,Budapest,1948160.2,1.4930354270490367
2898,Rapla,Budapest,1818073.3,1.3933391339541539
2899,Tori,Budapest,1746593.8,1.3385585128287703
2900,Polva,Budapest,1801249.5,1.3804456720008773
2901,Paide,Budapest,1815960.1,1.3917196149513327
2902,Kohtla-Jaerve,Budapest,1935576.4,1.4833914259002092
2903,Viljandi,Budapest,1765892.2,1.3533484643355114
2904,Tartu,Budapest,1795031.3,1.375680153799409
2905,Hajdunanas,Budapest,209643.6,0.16066713705274208
2906,Tura,Budapest,53266.2,0.04082227101461132
2907,Kaba,Budapest,209362.1,0.1604514004450882
2908,Celldomolk,Budapest,202141.3,0.15491750738452997
2909,Eger,Budapest,133012.5,0.10193842104995265
2910,Biatorbagy,Budapest,21944.8,0.016818105533367173
2911,Solt,Budapest,97600.4,0.07479921563645371
2912,Egyek,Budapest,165129.8,0.1265525501760697
2913,Janoshalma,Budapest,172044.9,0.13185216017815618
2914,Budapest IV. keruelet,Budapest,10473.7,0.008026857931028206
2915,Mezokovacshaza,Budapest,248431.5,0.19039349571710415
2916,Kecskemet,Budapest,88266.0,0.06764549702016819
2917,Budapest XV. keruelet,Budapest,12496.1,0.00957678942416926
2918,Solymar,Budapest,17238.3,0.01321112740220204
2919,Kiskunhalas,Budapest,149226.9,0.11436484965081613
2920,UEllo,Budapest,34064.3,0.026106275396462007
2921,Kenderes,Budapest,154793.2,0.11863076325360047
2922,Batonyterenye,Budapest,99750.7,0.07644716742131388
2923,Szazhalombatta,Budapest,30386.8,0.023287904616187963
2924,Baja,Budapest,186986.4,0.14330306079364621
2925,Bolderaja,Budapest,1560847.2,1.1962056127675194
2926,Limbazi,Budapest,1632879.3,1.2514097367326527
2927,Ludza,Budapest,1618044.6,1.2400406857430861
2928,Saldus,Budapest,1548501.7,1.1867442405124893
2929,Olaine,Budapest,1544897.7,1.1839821988287074
2930,Lielvarde,Budapest,1552146.6,1.189537627230918
2931,Aizkraukle,Budapest,1547335.6,1.1858505621530393
2932,Smiltene,Budapest,1678843.5,1.2866358844467716
2933,Bauska,Budapest,1482699.5,1.1363146014213272
2934,Valka,Budapest,1708109.1,1.309064521267217
2935,Valmiera,Budapest,1658196.7,1.2708125430936343
2936,Riga,Budapest,1549192.3,1.1872735041048366
2937,Jekabpils,Budapest,1534649.9,1.1761284666513878
2938,Darzciems,Budapest,1710268.9,1.3107197536835964
2939,Rezekne,Budapest,1593639.3,1.2213368966461937
2940,Ventspils,Budapest,1707200.7,1.308368339617509
2941,Ikskile,Budapest,1550802.1,1.188507226275356
2942,Balvi,Budapest,1672162.1,1.2815153779800625
2943,Dreilini,Budapest,1550997.8,1.1886572072846557
2944,Tukums,Budapest,1589759.8,1.2183637166483492
2945,Moletai,Budapest,1403345.0,1.0754987199574912
2946,Rasos,Budapest,1392473.5,1.0671669951613665
2947,Siauliai,Budapest,1444278.3,1.1068692751336142
2948,Kretinga,Budapest,1503802.9,1.1524878729167547
2949,Antakalnis,Budapest,1395848.2,1.0697533053917379
2950,Gargzdai,Budapest,1481679.5,1.135532891510823
2951,Grigiskes,Budapest,1375715.8,1.0543241910758197
2952,Naujamiestis,Budapest,1390204.0,1.0654276906104945
2953,Silainiai,Budapest,1292048.9,0.9902033627315341
2954,Anyksciai,Budapest,1402560.9,1.0748977996233477
2955,Varena,Budapest,1260065.5,0.9656918521907274
2956,Vilkaviskis,Budapest,1246346.2,0.9551776239797651
2957,Pasvalys,Budapest,1437159.8,1.101413782978786
2958,Vilnius,Budapest,1391626.2,1.0665176394680622
2959,Panevezys,Budapest,1392019.2,1.066818827698286
2960,Rokiskis,Budapest,1465109.3,1.1228337841000011
2961,Aleksotas,Budapest,1284839.6,0.9846782830670258
2962,Trakai,Budapest,1309450.4,1.0035395637194167
2963,Klaipeda,Budapest,1498429.1,1.1483694879000217
2964,Sirvintos,Budapest,1377643.3,1.0558013928919932
2965,Tivat,Budapest,1007376.1,0.772035177426627
2966,Bar,Budapest,820910.5,0.629131248516697
2967,Danilovgrad,Budapest,811071.2,0.6215905834947119
2968,Ulcinj,Budapest,847039.3,0.6491558974476622
2969,Cetinje,Budapest,805211.2,0.6170995834206382
2970,Berane,Budapest,714833.6,0.5478357936092731
2971,Bijelo Polje,Budapest,661556.2,0.5070049391132915
2972,Podgorica,Budapest,768482.2,0.588951129202097
2973,Pljevlja,Budapest,643797.8,0.49339521629495886
2974,Budva,Budapest,829222.5,0.6355014179050418
2975,Rozaje,Budapest,685715.2,0.5255199682582652
2976,Kotor,Budapest,815252.1,0.6247947511072878
2977,Herceg Novi,Budapest,987942.6,0.7571416876758572
2978,Dobrota,Budapest,810678.2,0.6212893952644881
2979,Niksic,Budapest,776039.4,0.5947428332566687
2980,Wlodawa,Budapest,721415.2,0.5528798151259152
2981,Swinoujscie,Budapest,1106260.2,0.8478181979769183
2982,Bolkow,Budapest,588798.3,0.4512445749000759
2983,Piaseczno,Budapest,853039.2,0.6537541144006374
2984,Siemiatycze,Budapest,789633.2,0.6051608804933482
2985,Wolczyn,Budapest,673284.8,0.5159935301489196
2986,Debica,Budapest,449884.5,0.3447835021884968
2987,Luzino,Budapest,1129394.0,0.8655475320236086
2988,Pabianice,Budapest,766740.7,0.5876164744872507
2989,Kamienna Gora,Budapest,570265.0,0.43704098246443945
2990,Sejny,Budapest,1169724.6,0.8964561886084952
2991,Ustka,Budapest,1220399.3,0.93529237998284
2992,Swidwin,Budapest,1138098.8,0.872218736365724
2993,Miedzyrzec Podlaski,Budapest,732848.6,0.5616421701168562
2994,Lubaczow,Budapest,563300.8,0.4317037430931317
2995,Kuznia Raciborska,Budapest,530671.5,0.40669722624723204
2996,Praszka,Budapest,691721.8,0.5301233199724172
2997,Dabrowa Bialostocka,Budapest,1138869.6,0.8728094638157404
2998,Wloszczowa,Budapest,693221.5,0.531272663455538
2999,Bialobrzegi,Budapest,868498.0,0.6656014645619155
3000,Calafat,Budapest,619697.4,0.47492509715072595
3001,Sector 5,Budapest,827213.0,0.6339613727431218
3002,Curtea de Arges,Budapest,671429.5,0.5145716611322935
3003,Falciu,Budapest,977755.0,0.7493340917109028
3004,Voinesti,Budapest,919893.8,0.7049902941876962
3005,Targu Neamt,Budapest,840101.7,0.6438390438446087
3006,Budesti,Budapest,865575.9,0.6633620189447738
3007,Preutesti,Budapest,692773.0,0.5309289410095958
3008,Sangeorgiu de Mures,Budapest,628732.8,0.48184966746971664
3009,Buruenesti,Budapest,802220.8,0.6148077938947833
3010,Dobresti,Budapest,367276.8,0.28147442593951133
3011,Sector 3,Budapest,831059.2,0.636909032211535
3012,Insuratei,Budapest,994266.5,0.7619882124827573
3013,Horodnic de Sus,Budapest,672728.3,0.5155670384183356
3014,Suraia,Budapest,895909.8,0.6866093819391327
3015,Gherla,Budapest,477565.1,0.36599742311859973
3016,Dobrotesti,Budapest,742717.4,0.5692054434156648
3017,Puchenii Mari,Budapest,825112.8,0.6323518167097482
3018,Dorohoi,Budapest,725683.8,0.5561511944631493
3019,Dragomiresti,Budapest,769650.4,0.5898464169643041
3020,Sonta,Budapest,287632.0,0.22043606370408783
3021,Senta,Budapest,213973.5,0.1639854956228328
3022,Crepaja,Budapest,376534.4,0.2885692863978295
3023,Zvecka,Budapest,396482.6,0.3038572331004978
3024,Novi Pazar,Budapest,623916.0,0.47815815737469985
3025,Jagodina,Budapest,515005.5,0.3946910816806044
3026,Vrsac,Budapest,392282.8,0.30063858086310963
3027,Srpska Crnja,Budapest,272447.0,0.20879854900702155
3028,Zajecar,Budapest,615623.9,0.4718032389934326
3029,Zemun,Budapest,363803.9,0.2788128569706973
3030,Cacak,Budapest,498004.2,0.38166158687525487
3031,Krusevac,Budapest,570111.0,0.4369229595955986
3032,Arilje,Budapest,540925.4,0.41455563335636925
3033,Sremcica,Budapest,386355.1,0.2960956967096819
3034,Belgrade,Budapest,380507.0,0.29161381658456415
3035,Novi Sad,Budapest,295499.1,0.22646526962264496
3036,Novi Knezevac,Budapest,197579.9,0.1514217313200454
3037,Mokrin,Budapest,232375.0,0.1780880788759158
3038,Melenci,Budapest,301166.2,0.2308084345577615
3039,Backi Petrovac,Budapest,292491.0,0.22415991513069602
3040,Nitra,Budapest,163181.0,0.1250590244176474
3041,Rakova,Budapest,418028.0,0.32036924555714397
3042,Secovce,Budapest,300741.8,0.2304831819244105
3043,Levoca,Budapest,352893.4,0.2704512432662296
3044,Vranov nad Toplou,Budapest,320221.7,0.24541223181228553
3045,Liptovsky Hradok,Budapest,266625.1,0.204336748097252
3046,Brezno,Budapest,221990.4,0.17012950560471693
3047,Trencin,Budapest,327067.8,0.25065896143807315
3048,Hlohovec,Budapest,267639.5,0.20511416626707119
3049,Tornala,Budapest,187907.2,0.14400874558344265
3050,Turzovka,Budapest,407739.6,0.31248439825985735
3051,Skalite,Budapest,441634.8,0.338461078415274
3052,Banska Bystrica,Budapest,179232.5,0.13736060934750974
3053,Krasno nad Kysucou,Budapest,417968.2,0.320323415897685
3054,Liptovsky Mikulas,Budapest,255250.4,0.19561937974527835
3055,Zlate Moravce,Budapest,151429.6,0.1160529598663728
3056,Ruzomberok,Budapest,230302.5,0.1764997516312882
3057,Surany,Budapest,139323.7,0.1067752128020847
3058,Michalovce,Budapest,322522.7,0.24717567740451138
3059,Oscadnica,Budapest,424405.1,0.32525654190055264
3060,Lucija,Budapest,581512.2,0.44566063707760006
3061,Litija,Budapest,453451.7,0.3475173410049192
3062,Jesenice,Budapest,505930.1,0.38773585607100575
3063,Murska Sobota,Budapest,290361.2,0.22252767418227246
3064,Koper,Budapest,568181.2,0.4354439951002151
3065,Zagorje ob Savi,Budapest,435654.5,0.33387788255469675
3066,Maribor,Budapest,340170.6,0.26070071498253944
3067,Ptuj,Budapest,335454.8,0.2570866094963079
3068,Vrhnika,Budapest,484205.6,0.3710865845506622
3069,Velenje,Budapest,409697.6,0.3139849747351195
3070,Novo Mesto,Budapest,423169.7,0.3243097532501243
3071,Celje,Budapest,391188.4,0.29979985211207444
3072,Sentilj v Slov. Goricah,Budapest,344312.9,0.2638753002396786
3073,Postojna,Budapest,510935.6,0.3915719824994658
3074,Ajdovscina,Budapest,544834.6,0.4175515749074902
3075,Menges,Budapest,451667.8,0.34615019168202843
3076,Grosuplje,Budapest,468127.9,0.35876492040545166
3077,Brezice,Budapest,383657.0,0.29402792071994505
3078,Izola,Budapest,573074.0,0.43919375024738705
3079,Radovljica,Budapest,493339.9,0.37808695007568116
3080,Lutsk,Budapest,731762.1,0.560809495785716
3081,Zhytomyr,Budapest,980148.9,0.7511687342155658
3082,Bolhrad,Budapest,1023842.4,0.7846546577200944
3083,Zavodske,Budapest,1347563.0,1.032748384440089
3084,Mykolayiv,Budapest,1384917.9,1.061376517318419
3085,Radomyshl,Budapest,1052321.0,0.8064801516978272
3086,Mariupol,Budapest,1752417.1,1.343021386673711
3087,Bilyayivka,Budapest,1224279.9,0.938266403001176
3088,Zolotonosha,Budapest,1269981.3,0.9732911454560004
3089,Yenakiieve,Budapest,1875642.9,1.4374594544088282
3090,Slobozhans'ke,Budapest,1652280.2,1.2662782424215768
3091,Lanchyn,Budapest,565165.9,0.4331331226559567
3092,Yuzhnoukrayinsk,Budapest,1202775.4,0.9217857355791765
3093,Baryshivka,Budapest,1181576.5,0.9055392745774223
3094,Stavyshche,Budapest,1046973.5,0.8023819225346687
3095,Vlasivka,Budapest,1434945.4,1.0997167060907262
3096,Kivsharivka,Budapest,1719040.6,1.317442228999254
3097,Kostiantynivka,Budapest,1799137.4,1.3788269960185477
3098,Stara Syniava,Budapest,840076.9,0.6438200375644317
3099,Makariv,Budapest,1069272.9,0.8194717872192757
3100,Kindberg,Budapest,333301.6,0.2554364352028787
3101,Telfs,Budapest,755806.5,0.5792366975230978
3102,Geidorf,Budapest,348142.3,0.26681008448603655
3103,Viktring,Budapest,477433.9,0.3658968737654055
3104,Ternitz,Budapest,278169.2,0.2131839416049506
3105,Lienz,Budapest,615943.6,0.4720482514036171
3106,Sankt Veit an der Glan,Budapest,471886.9,0.3616457513403395
3107,Rum,Budapest,724869.9,0.5555274359375028
3108,Hart,Budapest,432270.2,0.33128421505457945
3109,Vorchdorf,Budapest,462928.4,0.35478011581754276
3110,Kottingbrunn,Budapest,271763.5,0.20827472672875716
3111,Donaustadt,Budapest,244587.9,0.18744782884258032
3112,Enns,Budapest,411418.0,0.3153034587841701
3113,Perchtoldsdorf,Budapest,252511.4,0.19352025872089476
3114,Wilten,Budapest,728422.2,0.5582498556581736
3115,Kremsmuenster,Budapest,456899.7,0.35015982705532983
3116,Kirchberg in Tirol,Budapest,629055.8,0.4820972089413763
3117,Lauterach,Budapest,852701.1,0.6534950005567731
3118,Kitzbuehel,Budapest,623330.8,0.4777096704731047
3119,Voitsberg,Budapest,375290.0,0.2876156003070143
3120,Eleftherio - Kordelio,Budapest,996629.8,0.7637994036901051
3121,Melissia,Budapest,1462234.6,1.12063066500223
3122,Kyparissia,Budapest,1590684.3,1.2190722370525269
3123,Kilkis,Budapest,974202.6,0.7466115953520054
3124,Agios Dimitrios,Budapest,1476147.9,1.1312935713726409
3125,Ekali,Budapest,1452164.5,1.1129131189534365
3126,Menemeni,Budapest,997010.1,0.7640908588655608
3127,Kamateron,Budapest,1466241.3,1.123701328824208
3128,Kallithea,Budapest,1475719.2,1.1309650232955497
3129,Serres,Budapest,980302.5,0.7512864505315006
3130,Vyronas,Budapest,1474261.8,1.1298480977822467
3131,Alimos,Budapest,1480414.9,1.1345637244982505
3132,Argos,Budapest,1600262.0,1.2264124164739354
3133,Glyfada,Budapest,1484226.3,1.137484713863835
3134,Giannitsa,Budapest,981957.4,0.7525547365421805
3135,Kalamaria,Budapest,1012097.2,0.7756533447388639
3136,Kalyvia Thorikou,Budapest,1493840.5,1.1448528662379236
3137,Peraia,Budapest,1031838.7,0.7907828802273154
3138,Igoumenitsa,Budapest,1293468.4,0.9912912423569858
3139,Agria,Budapest,1185495.9,0.9085430332276483
3140,Tercan,Budapest,2460145.1,1.8854115744593771
3141,Selendi,Budapest,1727997.4,1.3243065616721996
3142,Yesilli,Budapest,2804617.2,2.149408882755676
3143,Bozuyuk,Budapest,1565032.0,1.1994127692709295
3144,Turgutreis,Budapest,1891752.7,1.4498057194247516
3145,Doganyol,Budapest,2523213.2,1.9337458477992553
3146,Cerkezkoey,Budapest,1233765.3,0.945535845339507
3147,Pinarbasi,Budapest,2191626.9,1.6796239880958743
3148,Esme,Budapest,1729373.2,1.3253609503926622
3149,Karakecili,Budapest,1865977.1,1.4300517567098554
3150,Golpazari,Budapest,1543052.8,1.1825683001876395
3151,Kozluk,Budapest,2791939.8,2.1396931482268253
3152,Tosya,Budapest,1813613.7,1.3899213756042668
3153,Ayas,Budapest,1716546.9,1.315531101544524
3154,Tarsus,Budapest,2233303.1,1.7115638886568145
3155,Akarsu,Budapest,2832682.6,2.1709177075814274
3156,Menemen,Budapest,1659578.4,1.2718714534694615
3157,Fethiye,Budapest,1973878.2,1.5127452461454576
3158,Basciftlik,Budapest,2132214.3,1.634091225126436
3159,Korfez,Budapest,1416433.3,1.0855293609591123
3160,Elbasan,Pristina,291186.0,0.22315978627460964
3161,Roskovec,Pristina,348198.7,0.26685330844579386
3162,Lezhe,Pristina,220331.9,0.16885846061788226
3163,Gramsh,Pristina,328848.9,0.2520239648906214
3164,Fier,Pristina,339675.5,0.26032127912303876
3165,Kruje,Pristina,242123.9,0.18555946294112682
3166,Kavaje,Pristina,280086.3,0.21465317304556605
3167,Tepelene,Pristina,427387.2,0.32754197045360645
3168,Puke,Pristina,202663.3,0.15531755892696453
3169,Patos Fshat,Pristina,354784.4,0.27190047212972335
3170,Gjirokaster,Pristina,456846.0,0.35011867232768856
3171,Berat,Pristina,349258.8,0.2676657502851326
3172,Shijak,Pristina,255171.8,0.1955591420992336
3173,Tirana,Pristina,252381.9,0.19342101221755134
3174,Bilisht,Pristina,358983.5,0.27511858789952587
3175,Mamurras,Pristina,219947.3,0.16856370999868622
3176,Librazhd-Qender,Pristina,318172.8,0.24384199118911665
3177,Sarande,Pristina,490367.0,0.37580857223946723
3178,Permet,Pristina,469372.8,0.35971898968739946
3179,Peqin,Pristina,305076.0,0.23380483593824158
3180,Navapolatsk,Pristina,2103648.7,1.612199055891631
3181,Krasnapollye,Pristina,2162777.9,1.6575146261271114
3182,Vishnyeva,Pristina,1956137.1,1.4991487817403129
3183,Orsha,Pristina,2076212.3,1.5911722855106898
3184,Rahachow,Pristina,2061613.2,1.5799837941828043
3185,Lyepyel',Pristina,2020670.2,1.548605805098709
3186,Karelichy,Pristina,1802587.5,1.3814710914717154
3187,Volkovysk,Pristina,1671888.8,1.2813059257069832
3188,Radaskovicy,Pristina,1902436.3,1.4579934409932453
3189,Chyst',Pristina,1919811.0,1.4713091029364207
3190,Byalynichy,Pristina,2008592.0,1.539349286823167
3191,Zhlobin,Pristina,2070449.1,1.5867554712398877
3192,Lyasny,Pristina,1880777.2,1.441394290873046
3193,Ushachy,Pristina,2045199.7,1.5674047788729395
3194,Baranovichi,Pristina,1727097.2,1.3236166643570664
3195,Lyozna,Pristina,2137765.4,1.6383454897187892
3196,Stowbtsy,Pristina,1788058.8,1.3703365534553
3197,Byelaazyorsk,Pristina,1645120.4,1.2607910986791957
3198,Babruysk,Pristina,1997233.8,1.5306445637785693
3199,Rechytsa,Pristina,2010914.7,1.5411293629105478
3200,Orahovica Donja,Pristina,574953.9,0.4406344722677371
3201,Jelah,Pristina,603499.3,0.4625111605807853
3202,Blatnica,Pristina,639745.8,0.49028983535636733
3203,Kacuni,Pristina,419814.8,0.3217386173886038
3204,Derventa,Pristina,585651.6,0.44883299982617014
3205,Bosanska Krupa,Pristina,750008.1,0.5747929065965605
3206,Janja,Pristina,496222.8,0.38029635350802704
3207,Novi Grad,Pristina,716465.0,0.5490860696367209
3208,Kljuc,Pristina,748055.5,0.5732964685855304
3209,Visoko,Pristina,400387.7,0.3068500324843314
3210,Teslic,Pristina,618037.7,0.473653132505173
3211,Tuzla,Pristina,421493.2,0.323024913382516
3212,Maglaj,Pristina,613355.6,0.47006485410127874
3213,Siroki Brijeg,Pristina,508628.5,0.3898038619754222
3214,Novi Travnik,Pristina,459122.7,0.35186349483087004
3215,Kiseljak,Pristina,400730.1,0.307112441771936
3216,Foca,Pristina,321550.1,0.24643029401337754
3217,Ostrozac,Pristina,769372.2,0.5896332094181252
3218,Trebinje,Pristina,375483.9,0.2877642018282366
3219,Brod,Pristina,561638.7,0.4304299391301422
3220,Vetovo,Pristina,632673.8,0.4848699799768709
3221,Balchik,Pristina,863219.8,0.6615563456897354
3222,Razgrad,Pristina,640949.0,0.49121194649785627
3223,Lom,Pristina,298292.7,0.2286062351187085
3224,Sevlievo,Pristina,463823.5,0.3554661045831235
3225,Kardzhali,Pristina,566313.3,0.43401246966704754
3226,Cherven Bryag,Pristina,410657.5,0.3147206250714853
3227,General Toshevo,Pristina,877921.6,0.6728235444762569
3228,Mezdra,Pristina,385028.4,0.2950789373584407
3229,Devnya,Pristina,794754.6,0.6090858306263449
3230,Veliki Preslav,Pristina,733585.9,0.5622072237609884
3231,Kyustendil,Pristina,229619.4,0.1759762359059299
3232,Topolovgrad,Pristina,588110.7,0.45071761045452413
3233,Tvarditsa,Pristina,582420.4,0.446356665450855
3234,Panagyurishte,Pristina,432130.7,0.331177304728584
3235,Septemvri,Pristina,396839.5,0.30413075493094777
3236,Varna,Pristina,819043.4,0.6277003361893416
3237,Zlatitsa,Pristina,363928.0,0.27890796500980863
3238,Vidin,Pristina,280887.7,0.21526735179289758
3239,Teteven,Pristina,399254.7,0.3059817213778595
3240,Pitomaca,Pristina,684422.5,0.5245292659040408
3241,Pazin,Pristina,959074.9,0.735017994358735
3242,Otok,Pristina,492652.4,0.377560062268356
3243,Omis,Pristina,567337.6,0.4347974750212921
3244,Krizevci,Pristina,747676.5,0.5730060097070195
3245,Ilok,Pristina,470713.9,0.36074678494325957
3246,Ploce,Pristina,486344.8,0.37272602949237865
3247,Jastrebarsko,Pristina,777572.7,0.5959179271839001
3248,Trogir,Pristina,614916.6,0.47126117681725643
